Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_17	1	1	0	0	0	0	4437	4437	0	0	0	0	1	4437	4437	5574428	43.72	48.29	4437	-	4437	-	4437.0	3.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	4437	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_18	1	1	1	1	1	0	27057	27057	27057	27057	27057	0	1	27057	27057	5574428	38.09	48.29	27057	-	27057	-	27057.0	131.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	27057	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_19	1	1	1	1	0	0	11888	11888	11888	11888	0	0	1	11888	11888	5574428	68.77	48.29	11888	-	11888	-	11888.0	25.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	11888	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_2	1	1	1	1	1	1	482506	482506	482506	482506	482506	482506	1	482506	482506	5574428	66.63	48.29	482506	-	482506	-	482506.0	41764.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	482506	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_20	1	1	1	1	1	0	48173	48173	48173	48173	48173	0	1	48173	48173	5574428	46.14	48.29	48173	-	48173	-	48173.0	416.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	48173	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_21	1	1	1	1	1	1	543768	543768	543768	543768	543768	543768	1	543768	543768	5574428	67.61	48.29	543768	-	543768	-	543768.0	53042.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	543768	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_22	1	1	1	1	1	1	85953	85953	85953	85953	85953	85953	1	85953	85953	5574428	15.67	48.29	85953	-	85953	-	85953.0	1325.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	85953	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_23	1	1	1	1	1	0	49533	49533	49533	49533	49533	0	1	49533	49533	5574428	51.99	48.29	49533	-	49533	-	49533.0	440.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	49533	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_24	1	1	1	1	1	0	38896	38896	38896	38896	38896	0	1	38896	38896	5574428	64.70	48.29	38896	-	38896	-	38896.0	271.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	38896	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_25	1	1	1	1	1	1	109913	109913	109913	109913	109913	109913	1	109913	109913	5574428	46.53	48.29	109913	-	109913	-	109913.0	2167.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	109913	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_26	1	1	1	1	1	0	27313	27313	27313	27313	27313	0	1	27313	27313	5574428	43.69	48.29	27313	-	27313	-	27313.0	133.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	27313	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_27	1	1	1	1	0	0	19075	19075	19075	19075	0	0	1	19075	19075	5574428	32.25	48.29	19075	-	19075	-	19075.0	65.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	19075	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_3	1	1	1	1	1	1	2163554	2163554	2163554	2163554	2163554	2163554	1	2163554	2163554	5574428	67.03	48.29	2163554	-	2163554	-	2163554.0	839721.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	2163554	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_5	1	1	1	1	1	1	4749805	4749805	4749805	4749805	4749805	4749805	1	4749805	4749805	5574428	52.11	48.29	4749805	4749805	4749805	-	4749805.0	4047168.2	1	1	1	-	-	-	-	-	-	-	-	1 + 0 part	4749805	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_6	1	1	1	1	1	1	2841260	2841260	2841260	2841260	2841260	2841260	1	2841260	2841260	5574428	37.46	48.29	2841260	2841260	2841260	-	2841260.0	1448177.0	1	1	1	-	-	-	-	-	-	-	-	1 + 0 part	2841260	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_7	1	1	1	1	1	1	2717684	2717684	2717684	2717684	2717684	2717684	1	2717684	2717684	5574428	32.56	48.29	2717684	-	2717684	-	2717684.0	1324944.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	2717684	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_8	1	1	1	1	1	1	2987495	2987495	2987495	2987495	2987495	2987495	1	2987495	2987495	5574428	37.88	48.29	2987495	2987495	2987495	-	2987495.0	1601083.8	1	1	1	-	-	-	-	-	-	-	-	1 + 0 part	2987495	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.contig_9	1	1	1	1	1	1	2303348	2303348	2303348	2303348	2303348	2303348	1	2303348	2303348	5574428	49.75	48.29	2303348	-	2303348	-	2303348.0	951741.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	2303348	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_1	1	1	1	1	1	1	1657318	1657318	1657318	1657318	1657318	1657318	1	1657318	1657318	5574428	65.73	48.29	1657318	-	1657318	-	1657318.0	492732.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	1657318	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_10	1	1	1	1	1	1	4041995	4041995	4041995	4041995	4041995	4041995	1	4041995	4041995	5574428	43.95	48.29	4041995	4041995	4041995	-	4041995.0	2930834.1	1	1	1	-	-	-	-	-	-	-	-	1 + 0 part	4041995	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_11	1	1	1	1	1	1	2479640	2479640	2479640	2479640	2479640	2479640	1	2479640	2479640	5574428	51.23	48.29	2479640	-	2479640	-	2479640.0	1103003.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	2479640	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_12	1	1	1	1	0	0	18061	18061	18061	18061	0	0	1	18061	18061	5574428	45.08	48.29	18061	-	18061	-	18061.0	58.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	18061	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_13	1	1	1	1	1	1	578818	578818	578818	578818	578818	578818	1	578818	578818	5574428	64.90	48.29	578818	-	578818	-	578818.0	60101.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	578818	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_14	1	1	1	1	1	1	504128	504128	504128	504128	504128	504128	1	504128	504128	5574428	66.15	48.29	504128	-	504128	-	504128.0	45591.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	504128	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_15	1	1	1	1	1	1	952586	952586	952586	952586	952586	952586	1	952586	952586	5574428	66.32	48.29	952586	-	952586	-	952586.0	162782.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	952586	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_16	1	1	1	0	0	0	6052	6052	6052	0	0	0	1	6052	6052	5574428	48.89	48.29	6052	-	6052	-	6052.0	6.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	6052	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_17	1	1	0	0	0	0	4446	4446	0	0	0	0	1	4446	4446	5574428	43.88	48.29	4446	-	4446	-	4446.0	3.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	4446	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_18	1	1	1	1	1	0	26931	26931	26931	26931	26931	0	1	26931	26931	5574428	38.01	48.29	26931	-	26931	-	26931.0	130.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	26931	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_19	1	1	1	1	0	0	11897	11897	11897	11897	0	0	1	11897	11897	5574428	67.53	48.29	11897	-	11897	-	11897.0	25.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	11897	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_2	1	1	1	1	1	1	482115	482115	482115	482115	482115	482115	1	482115	482115	5574428	66.27	48.29	482115	-	482115	-	482115.0	41696.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	482115	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_20	1	1	1	1	1	0	47951	47951	47951	47951	47951	0	1	47951	47951	5574428	46.07	48.29	47951	-	47951	-	47951.0	412.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	47951	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_21	1	1	1	1	1	1	542907	542907	542907	542907	542907	542907	1	542907	542907	5574428	67.27	48.29	542907	-	542907	-	542907.0	52875.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	542907	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_22	1	1	1	1	1	1	85716	85716	85716	85716	85716	85716	1	85716	85716	5574428	16.04	48.29	85716	-	85716	-	85716.0	1318.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	85716	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_23	1	1	1	1	1	0	49639	49639	49639	49639	49639	0	1	49639	49639	5574428	52.11	48.29	49639	-	49639	-	49639.0	442.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	49639	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_24	1	1	1	1	1	0	38903	38903	38903	38903	38903	0	1	38903	38903	5574428	64.54	48.29	38903	-	38903	-	38903.0	271.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	38903	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_25	1	1	1	1	1	1	109986	109986	109986	109986	109986	109986	1	109986	109986	5574428	46.73	48.29	109986	-	109986	-	109986.0	2170.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	109986	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_26	1	1	1	1	1	0	27373	27373	27373	27373	27373	0	1	27373	27373	5574428	43.80	48.29	27373	-	27373	-	27373.0	134.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	27373	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_27	1	1	1	1	0	0	19081	19081	19081	19081	0	0	1	19081	19081	5574428	32.59	48.29	19081	-	19081	-	19081.0	65.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	19081	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_3	1	1	1	1	1	1	2161524	2161524	2161524	2161524	2161524	2161524	1	2161524	2161524	5574428	66.75	48.29	2161524	-	2161524	-	2161524.0	838146.3	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	2161524	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_5	1	1	1	1	1	1	4756843	4756843	4756843	4756843	4756843	4756843	1	4756843	4756843	5574428	52.18	48.29	4756843	4756843	4756843	-	4756843.0	4059170.8	1	1	1	-	-	-	-	-	-	-	-	1 + 0 part	4756843	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_6	1	1	1	1	1	1	2844766	2844766	2844766	2844766	2844766	2844766	1	2844766	2844766	5574428	37.53	48.29	2844766	2844766	2844766	-	2844766.0	1451753.2	1	1	1	-	-	-	-	-	-	-	-	1 + 0 part	2844766	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_7	1	1	1	1	1	1	2717639	2717639	2717639	2717639	2717639	2717639	1	2717639	2717639	5574428	32.84	48.29	2717639	-	2717639	-	2717639.0	1324900.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	2717639	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_8	1	1	1	1	1	1	2991113	2991113	2991113	2991113	2991113	2991113	1	2991113	2991113	5574428	37.96	48.29	2991113	2991113	2991113	-	2991113.0	1604964.1	1	1	1	-	-	-	-	-	-	-	-	1 + 0 part	2991113	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-100000.flye.medaka1x.contig_9	1	1	1	1	1	1	2306398	2306398	2306398	2306398	2306398	2306398	1	2306398	2306398	5574428	49.84	48.29	2306398	-	2306398	-	2306398.0	954263.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	2306398	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_1	1	1	1	1	1	1	4744055	4744055	4744055	4744055	4744055	4744055	1	4744055	4744055	5574428	52.09	48.29	4744055	4744055	4744055	-	4744055.0	4037375.3	1	1	1	-	-	-	-	-	-	-	-	1 + 0 part	4744055	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_10	1	1	1	1	0	0	15851	15851	15851	15851	0	0	1	15851	15851	5574428	38.68	48.29	15851	-	15851	-	15851.0	45.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	15851	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_11	1	1	1	1	0	0	12956	12956	12956	12956	0	0	1	12956	12956	5574428	39.17	48.29	12956	-	12956	-	12956.0	30.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	12956	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_13	1	1	1	0	0	0	5239	5239	5239	0	0	0	1	5239	5239	5574428	43.02	48.29	5239	-	5239	-	5239.0	4.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	5239	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_14	1	1	1	0	0	0	5546	5546	5546	0	0	0	1	5546	5546	5574428	45.62	48.29	5546	-	5546	-	5546.0	5.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	5546	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_15	1	1	1	0	0	0	5224	5224	5224	0	0	0	1	5224	5224	5574428	42.92	48.29	5224	-	5224	-	5224.0	4.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	5224	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_17	1	1	1	1	1	1	427015	427015	427015	427015	427015	427015	1	427015	427015	5574428	38.62	48.29	427015	-	427015	-	427015.0	32710.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	427015	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_18	1	1	1	1	1	1	181781	181781	181781	181781	181781	181781	1	181781	181781	5574428	39.74	48.29	181781	-	181781	-	181781.0	5927.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	181781	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_19	1	1	1	1	1	1	449190	449190	449190	449190	449190	449190	1	449190	449190	5574428	38.07	48.29	449190	-	449190	-	449190.0	36195.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	449190	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_2	1	1	1	1	1	1	4753821	4753821	4753821	4753821	4753821	4753821	1	4753821	4753821	5574428	50.47	48.29	4753821	4753821	4753821	-	4753821.0	4054014.9	1	1	1	-	-	-	-	-	-	-	-	1 + 0 part	4753821	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_20	1	1	1	1	1	1	1415468	1415468	1415468	1415468	1415468	1415468	1	1415468	1415468	5574428	37.54	48.29	1415468	-	1415468	-	1415468.0	359418.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	1415468	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_21	1	1	1	1	1	1	102289	102289	102289	102289	102289	102289	1	102289	102289	5574428	37.65	48.29	102289	-	102289	-	102289.0	1877.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	102289	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_22	1	1	1	1	1	1	912272	912272	912272	912272	912272	912272	1	912272	912272	5574428	37.91	48.29	912272	-	912272	-	912272.0	149296.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	912272	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_23	1	1	1	1	1	1	450929	450929	450929	450929	450929	450929	1	450929	450929	5574428	37.88	48.29	450929	-	450929	-	450929.0	36476.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	450929	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_24	1	1	1	1	0	0	10574	10574	10574	10574	0	0	1	10574	10574	5574428	43.99	48.29	10574	-	10574	-	10574.0	20.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	10574	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_26	1	1	1	1	1	1	2715603	2715603	2715603	2715603	2715603	2715603	1	2715603	2715603	5574428	32.63	48.29	2715603	-	2715603	-	2715603.0	1322915.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	2715603	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_28	1	1	1	1	1	1	397967	397967	397967	397967	397967	397967	1	397967	397967	5574428	38.25	48.29	397967	-	397967	-	397967.0	28411.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	397967	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_29	1	1	1	1	0	0	22052	22052	22052	22052	0	0	1	22052	22052	5574428	40.66	48.29	22052	-	22052	-	22052.0	87.2	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	22052	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_3	1	1	1	1	1	1	2985307	2985307	2985307	2985307	2985307	2985307	1	2985307	2985307	5574428	37.93	48.29	2985307	2985307	2985307	-	2985307.0	1598739.4	1	1	1	-	-	-	-	-	-	-	-	1 + 0 part	2985307	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_31	1	1	1	1	1	1	67397	67397	67397	67397	67397	67397	1	67397	67397	5574428	37.18	48.29	67397	-	67397	-	67397.0	814.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	67397	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_34	1	1	1	1	1	0	44907	44907	44907	44907	44907	0	1	44907	44907	5574428	39.01	48.29	44907	-	44907	-	44907.0	361.8	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	44907	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_35	1	1	1	1	1	1	590060	590060	590060	590060	590060	590060	1	590060	590060	5574428	37.74	48.29	590060	-	590060	-	590060.0	62458.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	590060	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_36	1	1	1	1	1	0	39250	39250	39250	39250	39250	0	1	39250	39250	5574428	41.37	48.29	39250	-	39250	-	39250.0	276.4	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	39250	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_37	1	1	1	1	1	1	163162	163162	163162	163162	163162	163162	1	163162	163162	5574428	38.44	48.29	163162	-	163162	-	163162.0	4775.7	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	163162	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_38	1	1	1	1	1	1	101960	101960	101960	101960	101960	101960	1	101960	101960	5574428	38.42	48.29	101960	-	101960	-	101960.0	1864.9	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	101960	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_39	1	1	1	1	1	1	182375	182375	182375	182375	182375	182375	1	182375	182375	5574428	38.07	48.29	182375	-	182375	-	182375.0	5966.6	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	182375	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_4	1	1	1	0	0	0	6006	6006	6006	0	0	0	1	6006	6006	5574428	50.33	48.29	6006	-	6006	-	6006.0	6.5	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	6006	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_40	1	1	1	1	1	1	544240	544240	544240	544240	544240	544240	1	544240	544240	5574428	37.95	48.29	544240	-	544240	-	544240.0	53135.0	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	544240	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
dna_r10.4.1_e8.2_400bps_fast@v4.0.0-1000000.flye.contig_41	1	1	1	1	1	1	195610	195610	195610	195610	195610	195610	1	195610	195610	5574428	38.33	48.29	195610	-	195610	-	195610.0	6864.1	1	-	1	-	-	-	-	-	-	-	-	1 + 0 part	195610	-	-	0.00	-	-	-	-	-	-	-	-	-	-	-	-	-	-
